received_at,session,participant,event_time,rel_ms,view,event,props,user_agent
7/31/2026,sms90vgft3ah87,P1,7/31/2026,6340267,view-home,idle,"{""view"":""view-home"",""ms"":8067}",Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:152.0) Gecko/20100101 Firefox/152.0
7/31/2026,sms90vgft3ah87,P1,7/31/2026,6348360,view-home,idle,"{""view"":""view-home"",""ms"":8092}",Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:152.0) Gecko/20100101 Firefox/152.0
7/31/2026,sms94i7x4jyhp4,P3,7/31/2026,244272,view-condition,click,"{""el"":""button#selAll \""Select All\""""}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
7/31/2026,sms94i7x4jyhp4,P3,7/31/2026,247530,view-condition,click,"{""el"":""label.opt \""ExcellentLike-new, no visible si\""""}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
7/31/2026,sms94i7x4jyhp4,P3,7/31/2026,247531,view-condition,click,"{""el"":""input""}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
7/31/2026,sms94i7x4jyhp4,P3,7/31/2026,247531,view-condition,condition_select,"{""value"":""excellent""}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
7/31/2026,sms94i7x4jyhp4,P3,7/31/2026,248412,view-condition,click,"{""el"":""button#addBtn \""Add to Quote\""""}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
7/31/2026,sms94i7x4jyhp4,P3,7/31/2026,248413,view-condition,view_leave,"{""view"":""view-condition"",""ms"":72226,""scroll_pct"":100}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
7/31/2026,sms94i7x4jyhp4,P3,7/31/2026,248414,view-summary,view_enter,"{""view"":""view-summary"",""label"":""Your Items""}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
7/31/2026,sms94i7x4jyhp4,P3,7/31/2026,250085,view-summary,click,"{""el"":""button.btn \""Create Free Quote\""""}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
7/31/2026,sms94i7x4jyhp4,P3,7/31/2026,250086,view-summary,create_quote,"{""items"":2}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
7/31/2026,sms94i7x4jyhp4,P3,7/31/2026,250087,view-summary,view_leave,"{""view"":""view-summary"",""ms"":1673,""scroll_pct"":0}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
7/31/2026,sms94i7x4jyhp4,P3,7/31/2026,250088,view-shipping,view_enter,"{""view"":""view-shipping"",""label"":""Shipping""}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
7/31/2026,sms94i7x4jyhp4,P3,7/31/2026,251395,view-shipping,tooltip_hover,"{""where"":""shipping_address""}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
7/31/2026,sms94cu2pzv6uf,P2,7/31/2026,492004,view-confirmed,idle,"{""view"":""view-confirmed"",""ms"":8001}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
7/31/2026,sms94cu2pzv6uf,P2,7/31/2026,502002,view-confirmed,idle,"{""view"":""view-confirmed"",""ms"":9998}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
7/31/2026,sms90vgft3ah87,P1,7/31/2026,6356700,view-home,idle,"{""view"":""view-home"",""ms"":8339}",Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:152.0) Gecko/20100101 Firefox/152.0
7/31/2026,sms94i7x4jyhp4,P3,7/31/2026,252209,view-shipping,click,"{""el"":""span.tip \""This address will be used to gen\""""}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
7/31/2026,sms94i7x4jyhp4,P3,7/31/2026,252421,view-shipping,click,"{""el"":""span.tip \""This address will be used to gen\""""}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
7/31/2026,sms94i7x4jyhp4,P3,7/31/2026,252600,view-shipping,rage_click,"{""target"":""svg""}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
7/31/2026,sms94i7x4jyhp4,P3,7/31/2026,252600,view-shipping,click,"{""el"":""span.tip \""This address will be used to gen\""""}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
7/31/2026,sms94i7x4jyhp4,P3,7/31/2026,253246,view-shipping,dead_click,"{""target"":""div.panel \""Shipping InformationThis address\""""}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
7/31/2026,sms94i7x4jyhp4,P3,7/31/2026,253696,view-shipping,dead_click,"{""target"":""h3.ship-h \""Shipping InformationThis address\""""}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
7/31/2026,sms94i7x4jyhp4,P3,7/31/2026,253855,view-shipping,dead_click,"{""target"":""h3.ship-h \""Shipping InformationThis address\""""}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
7/31/2026,sms94i7x4jyhp4,P3,7/31/2026,253992,view-shipping,rage_click,"{""target"":""h3.ship-h \""Shipping InformationThis address\""""}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
7/31/2026,sms94i7x4jyhp4,P3,7/31/2026,253992,view-shipping,dead_click,"{""target"":""h3.ship-h \""Shipping InformationThis address\""""}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
7/31/2026,sms94i7x4jyhp4,P3,7/31/2026,254522,view-shipping,dead_click,"{""target"":""h3.ship-h \""Shipping InformationThis address\""""}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
7/31/2026,sms94i7x4jyhp4,P3,7/31/2026,259363,view-shipping,click,"{""el"":""button.btn \""Review Quote\""""}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
7/31/2026,sms94i7x4jyhp4,P3,7/31/2026,259364,view-shipping,shipping_submitted,{},"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
7/31/2026,sms94i7x4jyhp4,P3,7/31/2026,259364,view-shipping,view_leave,"{""view"":""view-shipping"",""ms"":9276,""scroll_pct"":23}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
7/31/2026,sms94i7x4jyhp4,P3,7/31/2026,259368,view-payment,view_enter,"{""view"":""view-payment"",""label"":""Payment""}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
7/31/2026,sms94i7x4jyhp4,P3,7/31/2026,261742,view-payment,click,"{""el"":""label.pay-opt \""B&H Trade In CreditTax-free towa\""""}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
7/31/2026,sms94i7x4jyhp4,P3,7/31/2026,261743,view-payment,click,"{""el"":""input""}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
7/31/2026,sms94i7x4jyhp4,P3,7/31/2026,261743,view-payment,payment_select,"{""value"":""B&H Trade In Credit""}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
7/31/2026,sms94cu2pzv6uf,P2,7/31/2026,512003,view-confirmed,idle,"{""view"":""view-confirmed"",""ms"":10000}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
7/31/2026,sms90vgft3ah87,P1,7/31/2026,6364813,view-home,idle,"{""view"":""view-home"",""ms"":8112}",Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:152.0) Gecko/20100101 Firefox/152.0
7/31/2026,sms90vgft3ah87,P1,7/31/2026,6373028,view-home,idle,"{""view"":""view-home"",""ms"":8205}",Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:152.0) Gecko/20100101 Firefox/152.0
7/31/2026,sms94i7x4jyhp4,P3,7/31/2026,266713,view-payment,dead_click,"{""target"":""div.wrap \""Payment Information B&H Trade In\""""}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
7/31/2026,sms94i7x4jyhp4,P3,7/31/2026,267101,view-payment,dead_click,"{""target"":""div.wrap \""Payment Information B&H Trade In\""""}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
7/31/2026,sms94i7x4jyhp4,P3,7/31/2026,269084,view-payment,click,"{""el"":""button#payContinue \""Continue\""""}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
7/31/2026,sms94i7x4jyhp4,P3,7/31/2026,269084,view-payment,payment_submitted,"{""method"":""B&H Trade In Credit""}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
7/31/2026,sms94i7x4jyhp4,P3,7/31/2026,269086,view-payment,view_leave,"{""view"":""view-payment"",""ms"":9718,""scroll_pct"":0}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
7/31/2026,sms94i7x4jyhp4,P3,7/31/2026,269087,view-review,view_enter,"{""view"":""view-review"",""label"":""Review""}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
7/31/2026,sms90vgft3ah87,P1,7/31/2026,6381606,view-home,idle,"{""view"":""view-home"",""ms"":8578}",Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:152.0) Gecko/20100101 Firefox/152.0
7/31/2026,sms94i7x4jyhp4,P3,7/31/2026,280726,view-review,review_back,"{""section"":""Payment Information""}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
7/31/2026,sms94i7x4jyhp4,P3,7/31/2026,280726,view-review,click,"{""el"":""button.smallbtn \""Change\""""}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
7/31/2026,sms94i7x4jyhp4,P3,7/31/2026,280727,view-review,view_leave,"{""view"":""view-review"",""ms"":11640,""scroll_pct"":52}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
7/31/2026,sms94i7x4jyhp4,P3,7/31/2026,280728,view-payment,view_enter,"{""view"":""view-payment"",""label"":""Payment""}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
7/31/2026,sms94i7x4jyhp4,P3,7/31/2026,282208,view-payment,click,"{""el"":""label.pay-opt \""Direct Deposit\""""}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
7/31/2026,sms94i7x4jyhp4,P3,7/31/2026,282208,view-payment,click,"{""el"":""input""}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
7/31/2026,sms94i7x4jyhp4,P3,7/31/2026,282208,view-payment,payment_select,"{""value"":""Direct Deposit""}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
7/31/2026,sms94i7x4jyhp4,P3,7/31/2026,283351,view-payment,click,"{""el"":""label.pay-opt \""B&H Electronic Gift CardApplicab\""""}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
7/31/2026,sms94i7x4jyhp4,P3,7/31/2026,283351,view-payment,click,"{""el"":""input""}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
7/31/2026,sms94i7x4jyhp4,P3,7/31/2026,283351,view-payment,payment_select,"{""value"":""B&H Electronic Gift Card""}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
7/31/2026,sms94i7x4jyhp4,P3,7/31/2026,284421,view-payment,click,"{""el"":""button#payContinue \""Continue\""""}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
7/31/2026,sms94i7x4jyhp4,P3,7/31/2026,284421,view-payment,payment_submitted,"{""method"":""B&H Electronic Gift Card""}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
7/31/2026,sms94i7x4jyhp4,P3,7/31/2026,284422,view-payment,view_leave,"{""view"":""view-payment"",""ms"":3694,""scroll_pct"":0}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
7/31/2026,sms94i7x4jyhp4,P3,7/31/2026,284423,view-review,view_enter,"{""view"":""view-review"",""label"":""Review""}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
7/31/2026,sms94i7x4jyhp4,P3,7/31/2026,286513,view-review,review_back,"{""section"":""Payment Information""}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
7/31/2026,sms94i7x4jyhp4,P3,7/31/2026,286514,view-review,click,"{""el"":""button.smallbtn \""Change\""""}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
7/31/2026,sms94i7x4jyhp4,P3,7/31/2026,286514,view-review,view_leave,"{""view"":""view-review"",""ms"":2091,""scroll_pct"":0}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
7/31/2026,sms94i7x4jyhp4,P3,7/31/2026,286516,view-payment,view_enter,"{""view"":""view-payment"",""label"":""Payment""}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
7/31/2026,sms90vgft3ah87,P1,7/31/2026,6389785,view-home,idle,"{""view"":""view-home"",""ms"":8178}",Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:152.0) Gecko/20100101 Firefox/152.0
7/31/2026,sms90vgft3ah87,P1,7/31/2026,6397924,view-home,idle,"{""view"":""view-home"",""ms"":8138}",Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:152.0) Gecko/20100101 Firefox/152.0
7/31/2026,sms94i7x4jyhp4,P3,7/31/2026,288809,view-payment,click,"{""el"":""label.pay-opt \""B&H Trade In CreditTax-free towa\""""}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
7/31/2026,sms94i7x4jyhp4,P3,7/31/2026,288809,view-payment,click,"{""el"":""input""}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
7/31/2026,sms94i7x4jyhp4,P3,7/31/2026,288810,view-payment,payment_select,"{""value"":""B&H Trade In Credit""}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
7/31/2026,sms94i7x4jyhp4,P3,7/31/2026,290804,view-payment,click,"{""el"":""button#payContinue \""Continue\""""}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
7/31/2026,sms94i7x4jyhp4,P3,7/31/2026,290805,view-payment,payment_submitted,"{""method"":""B&H Trade In Credit""}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
7/31/2026,sms94i7x4jyhp4,P3,7/31/2026,290805,view-payment,view_leave,"{""view"":""view-payment"",""ms"":4289,""scroll_pct"":0}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
7/31/2026,sms94i7x4jyhp4,P3,7/31/2026,290806,view-review,view_enter,"{""view"":""view-review"",""label"":""Review""}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
7/31/2026,sms94i7x4jyhp4,P3,7/31/2026,297538,view-review,click,"{""el"":""button.btn \""Submit Free Quote\""""}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
7/31/2026,sms94i7x4jyhp4,P3,7/31/2026,297539,view-review,quote_submitted,"{""items"":2}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
7/31/2026,sms94i7x4jyhp4,P3,7/31/2026,297543,view-review,view_leave,"{""view"":""view-review"",""ms"":6737,""scroll_pct"":69}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
7/31/2026,sms94i7x4jyhp4,P3,7/31/2026,297544,view-confirmed,view_enter,"{""view"":""view-confirmed"",""label"":""Confirmed""}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
7/31/2026,sms90vgft3ah87,P1,7/31/2026,6406035,view-home,idle,"{""view"":""view-home"",""ms"":8108}",Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:152.0) Gecko/20100101 Firefox/152.0
7/31/2026,sms94i7x4jyhp4,P3,7/31/2026,303680,view-confirmed,click,"{""el"":""button.btn \""Print\""""}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
7/31/2026,sms94i7x4jyhp4,P3,7/31/2026,303681,view-confirmed,print_clicked,{},"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
7/31/2026,sms94i7x4jyhp4,P3,7/31/2026,316955,view-confirmed,idle,"{""view"":""view-confirmed"",""ms"":13274}","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36 Edg/149.0.0.0"
7/31/2026,sms90vgft3ah87,P1,7/31/2026,6414102,view-home,idle,"{""view"":""view-home"",""ms"":8066}",Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:152.0) Gecko/20100101 Firefox/152.0
7/31/2026,sms90vgft3ah87,P1,7/31/2026,6422302,view-home,idle,"{""view"":""view-home"",""ms"":8198}",Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:152.0) Gecko/20100101 Firefox/152.0
7/31/2026,sms94i7x4jyhp4,P3,7/31/2026,327090,view-confirmed,click,"{""el"":""a \""Sell Used\""""}","Mozilla/5.0 (Linux; Android 15; Pixel 9) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Mobile Safari/537.36"
7/31/2026,sms94i7x4jyhp4,P3,7/31/2026,327091,view-confirmed,view_leave,"{""view"":""view-confirmed"",""ms"":29547,""scroll_pct"":89}","Mozilla/5.0 (Linux; Android 15; Pixel 9) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Mobile Safari/537.36"
7/31/2026,sms94i7x4jyhp4,P3,7/31/2026,327092,view-landing,view_enter,"{""view"":""view-landing"",""label"":""Sell Landing""}","Mozilla/5.0 (Linux; Android 15; Pixel 9) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Mobile Safari/537.36"
7/31/2026,sms90vgft3ah87,P1,7/31/2026,6430463,view-home,idle,"{""view"":""view-home"",""ms"":8160}",Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:152.0) Gecko/20100101 Firefox/152.0
7/31/2026,sms94pc91vhfc6,P5,7/31/2026,1,view-home,view_enter,"{""view"":""view-home"",""label"":""Home""}","Mozilla/5.0 (Linux; Android 15; Pixel 9) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Mobile Safari/537.36"
7/31/2026,sms94pc91vhfc6,P5,7/31/2026,8002,view-home,idle,"{""view"":""view-home"",""ms"":8001}","Mozilla/5.0 (Linux; Android 15; Pixel 9) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Mobile Safari/537.36"
7/31/2026,sms94pc91vhfc6,P5,7/31/2026,11768,view-home,click,"{""el"":""button.hamburger \""☰\""""}","Mozilla/5.0 (Linux; Android 15; Pixel 9) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Mobile Safari/537.36"
7/31/2026,sms90vgft3ah87,P1,7/31/2026,6438834,view-home,idle,"{""view"":""view-home"",""ms"":8371}",Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:152.0) Gecko/20100101 Firefox/152.0
7/31/2026,sms90vgft3ah87,P1,7/31/2026,6446909,view-home,idle,"{""view"":""view-home"",""ms"":8073}",Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:152.0) Gecko/20100101 Firefox/152.0
7/31/2026,sms94pc91vhfc6,P5,7/31/2026,13125,view-home,click,"{""el"":""button.mm-item \""Sell Used\""""}","Mozilla/5.0 (Linux; Android 15; Pixel 9) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Mobile Safari/537.36"
7/31/2026,sms94pc91vhfc6,P5,7/31/2026,13125,view-home,entry_flow,"{""source"":""mobile_menu""}","Mozilla/5.0 (Linux; Android 15; Pixel 9) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Mobile Safari/537.36"
7/31/2026,sms94pc91vhfc6,P5,7/31/2026,13125,view-home,view_leave,"{""view"":""view-home"",""ms"":13124,""scroll_pct"":1}","Mozilla/5.0 (Linux; Android 15; Pixel 9) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Mobile Safari/537.36"
